Test Article: Sun Power Cryotel (MT)
Test Article Interface: Bolted to circular frame on 3- springs, laboratory bench
Accelerometer: Ch.0-2: B+K  4524 | S/N: 30731
Accel. interface:  Supplied clip/instant glue
Accel. location: Interface flange
Axis convention: X: radial | Y: theta | Z: vertical
Test location: NSI-Herzberg Electronics Laboratory
Test conditions: Not Operating- active cancellation OFF
Test Engineer: HT, THwaveform	a0	a1	a2	a3
t0	4/9/2015  13:16:15.508282	4/9/2015  13:16:15.508282	4/9/2015  13:16:15.508282	4/9/2015  13:16:15.508282
delta t	0.005000	0.005000	0.005000	0.005000

time	a0	a1	a2	a3
4/9/2015  13:16:16.538282	-1.123362E-2	9.239912E-3	2.005637E-4	1.922222E-4
4/9/2015  13:16:16.543282	-1.121717E-2	9.195358E-3	3.105104E-4	3.006886E-4
4/9/2015  13:16:16.548282	-1.120661E-2	9.143263E-3	2.460778E-4	2.345337E-4
4/9/2015  13:16:16.553282	-1.119359E-2	9.097749E-3	2.663672E-4	2.546056E-4
4/9/2015  13:16:16.558282	-1.118550E-2	9.045243E-3	2.201676E-4	2.075688E-4
4/9/2015  13:16:16.563282	-1.117741E-2	8.997124E-3	1.246154E-4	1.124114E-4
4/9/2015  13:16:16.568282	-1.117810E-2	8.952981E-3	1.481950E-4	1.358648E-4
4/9/2015  13:16:16.573282	-1.118166E-2	8.912814E-3	6.840825E-5	5.549041E-5
4/9/2015  13:16:16.578282	-1.118153E-2	8.874565E-3	1.602590E-4	1.474397E-4
4/9/2015  13:16:16.583282	-1.118729E-2	8.831930E-3	1.566947E-4	1.435814E-4
4/9/2015  13:16:16.588282	-1.118317E-2	8.794641E-3	2.666414E-4	2.529582E-4
4/9/2015  13:16:16.593282	-1.117371E-2	8.755159E-3	2.146840E-4	2.012394E-4
4/9/2015  13:16:16.598282	-1.116412E-2	8.711839E-3	1.491547E-4	1.359081E-4
4/9/2015  13:16:16.603282	-1.115315E-2	8.668518E-3	2.773345E-4	2.644031E-4
